entity_id,state,last_changed
sensor.proximity,261.753,2024-09-29T22:49:43.996Z
sensor.proximity,262.999,2024-09-29T22:49:46.094Z
sensor.proximity,263.990,2024-09-29T22:49:48.151Z
sensor.proximity,262.198,2024-09-29T22:49:50.247Z
sensor.proximity,260.737,2024-09-29T22:49:52.316Z
sensor.proximity,259.217,2024-09-29T22:49:54.396Z
sensor.proximity,258.344,2024-09-29T22:49:56.500Z
sensor.proximity,258.022,2024-09-29T22:49:58.564Z
sensor.proximity,259.370,2024-09-29T22:50:00.672Z
sensor.proximity,257.275,2024-09-29T22:50:02.750Z
sensor.proximity,259.179,2024-09-29T22:50:04.835Z
sensor.proximity,257.780,2024-09-29T22:50:06.948Z
sensor.proximity,259.801,2024-09-29T22:50:09.005Z
sensor.proximity,259.283,2024-09-29T22:50:11.106Z
sensor.proximity,260.050,2024-09-29T22:50:13.188Z
sensor.proximity,262.097,2024-09-29T22:50:15.286Z
sensor.proximity,257.165,2024-09-29T22:50:17.387Z
sensor.proximity,257.062,2024-09-29T22:50:19.443Z
sensor.proximity,256.407,2024-09-29T22:50:21.536Z
sensor.proximity,258.725,2024-09-29T22:50:23.628Z
sensor.proximity,258.647,2024-09-29T22:50:25.722Z
sensor.proximity,256.662,2024-09-29T22:50:27.829Z
sensor.proximity,258.458,2024-09-29T22:50:29.900Z
sensor.proximity,259.160,2024-09-29T22:50:31.990Z
sensor.proximity,259.272,2024-09-29T22:50:34.038Z
sensor.proximity,258.782,2024-09-29T22:50:36.136Z
sensor.proximity,261.782,2024-09-29T22:50:38.226Z
sensor.proximity,263.797,2024-09-29T22:50:40.286Z
sensor.proximity,261.901,2024-09-29T22:50:42.401Z
sensor.proximity,261.749,2024-09-29T22:50:44.457Z
sensor.proximity,261.722,2024-09-29T22:50:46.560Z
sensor.proximity,260.084,2024-09-29T22:50:48.653Z
sensor.proximity,262.171,2024-09-29T22:50:50.722Z
sensor.proximity,259.575,2024-09-29T22:50:52.828Z
sensor.proximity,258.683,2024-09-29T22:50:54.897Z
sensor.proximity,257.146,2024-09-29T22:50:57.007Z
sensor.proximity,257.430,2024-09-29T22:50:59.102Z
sensor.proximity,255.523,2024-09-29T22:51:01.172Z
sensor.proximity,256.140,2024-09-29T22:51:03.279Z
sensor.proximity,255.741,2024-09-29T22:51:05.344Z
sensor.proximity,257.434,2024-09-29T22:51:07.447Z
sensor.proximity,256.222,2024-09-29T22:51:09.534Z
sensor.proximity,254.728,2024-09-29T22:51:11.611Z
sensor.proximity,253.863,2024-09-29T22:51:13.710Z
sensor.proximity,255.355,2024-09-29T22:51:15.763Z
sensor.proximity,263.034,2024-09-29T22:51:17.303Z
sensor.proximity,295.551,2024-09-29T22:51:18.265Z
sensor.proximity,294.192,2024-09-29T22:51:19.413Z
sensor.proximity,304.468,2024-09-29T22:51:21.514Z
sensor.proximity,306.340,2024-09-29T22:51:23.601Z
sensor.proximity,307.108,2024-09-29T22:51:25.660Z
sensor.proximity,306.908,2024-09-29T22:51:27.764Z
sensor.proximity,307.156,2024-09-29T22:51:29.826Z
sensor.proximity,303.666,2024-09-29T22:51:31.923Z
sensor.proximity,295.011,2024-09-29T22:51:33.447Z
sensor.proximity,263.379,2024-09-29T22:51:35.523Z
sensor.proximity,252.446,2024-09-29T22:51:37.618Z
sensor.proximity,253.016,2024-09-29T22:51:39.665Z
sensor.proximity,256.204,2024-09-29T22:51:41.768Z
sensor.proximity,255.611,2024-09-29T22:51:43.861Z
sensor.proximity,255.863,2024-09-29T22:51:45.942Z
sensor.proximity,253.083,2024-09-29T22:51:48.045Z
sensor.proximity,256.142,2024-09-29T22:51:50.109Z
sensor.proximity,255.889,2024-09-29T22:51:52.220Z
sensor.proximity,258.012,2024-09-29T22:51:54.306Z
sensor.proximity,255.913,2024-09-29T22:51:56.387Z
sensor.proximity,255.314,2024-09-29T22:51:58.505Z
sensor.proximity,256.122,2024-09-29T22:52:00.572Z
sensor.proximity,257.200,2024-09-29T22:52:02.671Z
sensor.proximity,259.564,2024-09-29T22:52:04.742Z
sensor.proximity,257.743,2024-09-29T22:52:06.851Z
sensor.proximity,260.003,2024-09-29T22:52:08.952Z
sensor.proximity,257.239,2024-09-29T22:52:11.014Z
sensor.proximity,259.943,2024-09-29T22:52:13.114Z
sensor.proximity,256.699,2024-09-29T22:52:15.179Z
sensor.proximity,256.585,2024-09-29T22:52:17.286Z
sensor.proximity,255.859,2024-09-29T22:52:19.395Z
sensor.proximity,254.298,2024-09-29T22:52:21.464Z
sensor.proximity,255.738,2024-09-29T22:52:23.633Z
sensor.proximity,254.741,2024-09-29T22:52:25.695Z
sensor.proximity,255.079,2024-09-29T22:52:27.793Z
sensor.proximity,253.159,2024-09-29T22:52:29.868Z
sensor.proximity,255.135,2024-09-29T22:52:31.961Z
sensor.proximity,253.936,2024-09-29T22:52:34.062Z
sensor.proximity,254.790,2024-09-29T22:52:36.113Z
sensor.proximity,254.878,2024-09-29T22:52:38.215Z
sensor.proximity,256.125,2024-09-29T22:52:40.292Z
sensor.proximity,255.350,2024-09-29T22:52:42.384Z
sensor.proximity,255.788,2024-09-29T22:52:44.487Z
sensor.proximity,254.814,2024-09-29T22:52:46.542Z
sensor.proximity,255.863,2024-09-29T22:52:48.643Z
sensor.proximity,254.843,2024-09-29T22:52:50.722Z
sensor.proximity,256.187,2024-09-29T22:52:52.794Z
sensor.proximity,257.014,2024-09-29T22:52:54.902Z
sensor.proximity,257.734,2024-09-29T22:52:56.952Z
sensor.proximity,252.604,2024-09-29T22:52:59.059Z
sensor.proximity,258.076,2024-09-29T22:53:01.132Z
sensor.proximity,255.892,2024-09-29T22:53:03.209Z
sensor.proximity,257.273,2024-09-29T22:53:05.312Z
sensor.proximity,257.139,2024-09-29T22:53:07.383Z
sensor.proximity,257.959,2024-09-29T22:53:09.500Z
sensor.proximity,259.221,2024-09-29T22:53:11.543Z
sensor.proximity,261.758,2024-09-29T22:53:13.629Z
sensor.proximity,260.378,2024-09-29T22:53:15.733Z
sensor.proximity,265.285,2024-09-29T22:53:17.778Z
sensor.proximity,265.013,2024-09-29T22:53:19.879Z
sensor.proximity,269.624,2024-09-29T22:53:21.957Z
sensor.proximity,268.948,2024-09-29T22:53:24.045Z
sensor.proximity,263.256,2024-09-29T22:53:26.143Z
sensor.proximity,259.173,2024-09-29T22:53:28.208Z
sensor.proximity,258.888,2024-09-29T22:53:30.316Z
sensor.proximity,257.937,2024-09-29T22:53:32.380Z
sensor.proximity,258.686,2024-09-29T22:53:34.479Z
sensor.proximity,257.952,2024-09-29T22:53:36.586Z
sensor.proximity,261.177,2024-09-29T22:53:38.653Z
sensor.proximity,259.314,2024-09-29T22:53:40.750Z
sensor.proximity,259.512,2024-09-29T22:53:42.809Z
sensor.proximity,259.189,2024-09-29T22:53:44.914Z
sensor.proximity,260.315,2024-09-29T22:53:47.009Z
sensor.proximity,258.831,2024-09-29T22:53:49.072Z
sensor.proximity,262.231,2024-09-29T22:53:51.168Z
sensor.proximity,261.188,2024-09-29T22:53:53.245Z
sensor.proximity,260.108,2024-09-29T22:53:55.331Z
sensor.proximity,257.466,2024-09-29T22:53:57.433Z
sensor.proximity,258.415,2024-09-29T22:53:59.483Z
sensor.proximity,261.062,2024-09-29T22:54:01.584Z
sensor.proximity,263.130,2024-09-29T22:54:03.667Z
sensor.proximity,259.913,2024-09-29T22:54:05.747Z
sensor.proximity,260.430,2024-09-29T22:54:07.855Z
sensor.proximity,256.229,2024-09-29T22:54:09.904Z
sensor.proximity,257.023,2024-09-29T22:54:12.011Z
sensor.proximity,256.874,2024-09-29T22:54:14.097Z
sensor.proximity,259.830,2024-09-29T22:54:16.175Z
sensor.proximity,260.469,2024-09-29T22:54:18.281Z
sensor.proximity,258.521,2024-09-29T22:54:20.332Z
sensor.proximity,257.130,2024-09-29T22:54:22.434Z
sensor.proximity,259.171,2024-09-29T22:54:24.786Z
sensor.proximity,257.730,2024-09-29T22:54:26.884Z
sensor.proximity,257.482,2024-09-29T22:54:28.941Z
sensor.proximity,255.526,2024-09-29T22:54:31.048Z
sensor.proximity,254.853,2024-09-29T22:54:33.124Z
sensor.proximity,254.383,2024-09-29T22:54:35.225Z
sensor.proximity,255.757,2024-09-29T22:54:37.332Z
sensor.proximity,255.938,2024-09-29T22:54:39.389Z
sensor.proximity,258.165,2024-09-29T22:54:41.494Z
sensor.proximity,260.055,2024-09-29T22:54:43.580Z
sensor.proximity,263.125,2024-09-29T22:54:45.672Z
sensor.proximity,262.090,2024-09-29T22:54:47.772Z
sensor.proximity,261.484,2024-09-29T22:54:49.841Z
sensor.proximity,260.950,2024-09-29T22:54:51.944Z
sensor.proximity,257.457,2024-09-29T22:54:54.003Z
sensor.proximity,260.330,2024-09-29T22:54:56.092Z
sensor.proximity,260.972,2024-09-29T22:54:58.190Z
sensor.proximity,261.855,2024-09-29T22:55:00.266Z
sensor.proximity,263.985,2024-09-29T22:55:02.364Z
sensor.proximity,263.764,2024-09-29T22:55:04.427Z
sensor.proximity,260.629,2024-09-29T22:55:06.546Z
sensor.proximity,262.318,2024-09-29T22:55:08.636Z
sensor.proximity,263.082,2024-09-29T22:55:10.718Z
sensor.proximity,262.303,2024-09-29T22:55:12.819Z
sensor.proximity,260.302,2024-09-29T22:55:14.876Z
sensor.proximity,263.826,2024-09-29T22:55:16.975Z
sensor.proximity,264.513,2024-09-29T22:55:19.059Z
sensor.proximity,261.030,2024-09-29T22:55:21.125Z
sensor.proximity,263.824,2024-09-29T22:55:23.234Z
sensor.proximity,261.952,2024-09-29T22:55:25.287Z
sensor.proximity,265.289,2024-09-29T22:55:27.385Z
sensor.proximity,261.184,2024-09-29T22:55:29.465Z
sensor.proximity,260.465,2024-09-29T22:55:31.542Z
sensor.proximity,258.623,2024-09-29T22:55:33.639Z
sensor.proximity,258.405,2024-09-29T22:55:35.695Z
sensor.proximity,257.553,2024-09-29T22:55:37.800Z
sensor.proximity,259.857,2024-09-29T22:55:39.887Z
sensor.proximity,256.962,2024-09-29T22:55:41.973Z
sensor.proximity,259.156,2024-09-29T22:55:44.067Z
sensor.proximity,258.448,2024-09-29T22:55:46.125Z
sensor.proximity,258.556,2024-09-29T22:55:48.229Z
sensor.proximity,258.385,2024-09-29T22:55:50.310Z
sensor.proximity,261.320,2024-09-29T22:55:52.396Z
sensor.proximity,259.463,2024-09-29T22:55:54.487Z
sensor.proximity,261.972,2024-09-29T22:55:56.543Z
sensor.proximity,257.054,2024-09-29T22:55:58.644Z
sensor.proximity,256.944,2024-09-29T22:56:00.723Z
sensor.proximity,256.819,2024-09-29T22:56:02.810Z
sensor.proximity,258.059,2024-09-29T22:56:04.910Z
sensor.proximity,257.435,2024-09-29T22:56:06.976Z
sensor.proximity,259.170,2024-09-29T22:56:09.078Z
sensor.proximity,255.842,2024-09-29T22:56:11.158Z
sensor.proximity,258.923,2024-09-29T22:56:13.244Z
sensor.proximity,259.770,2024-09-29T22:56:15.349Z
sensor.proximity,258.884,2024-09-29T22:56:17.411Z
sensor.proximity,259.183,2024-09-29T22:56:19.517Z
sensor.proximity,262.485,2024-09-29T22:56:21.591Z
sensor.proximity,263.639,2024-09-29T22:56:24.034Z
sensor.proximity,261.282,2024-09-29T22:56:26.137Z
sensor.proximity,261.271,2024-09-29T22:56:28.234Z
sensor.proximity,261.636,2024-09-29T22:56:30.288Z
sensor.proximity,260.657,2024-09-29T22:56:32.396Z
sensor.proximity,261.184,2024-09-29T22:56:34.459Z
sensor.proximity,260.436,2024-09-29T22:56:36.560Z
sensor.proximity,258.388,2024-09-29T22:56:38.656Z
sensor.proximity,257.005,2024-09-29T22:56:40.734Z
sensor.proximity,257.779,2024-09-29T22:56:42.873Z
sensor.proximity,255.759,2024-09-29T22:56:44.904Z
sensor.proximity,255.831,2024-09-29T22:56:47.001Z
sensor.proximity,255.844,2024-09-29T22:56:49.099Z
sensor.proximity,257.017,2024-09-29T22:56:51.169Z
sensor.proximity,256.251,2024-09-29T22:56:53.271Z
sensor.proximity,253.983,2024-09-29T22:56:55.321Z
sensor.proximity,254.773,2024-09-29T22:56:57.421Z
sensor.proximity,257.370,2024-09-29T22:56:59.517Z
sensor.proximity,294.267,2024-09-29T22:57:00.658Z
sensor.proximity,283.095,2024-09-29T22:57:00.689Z
sensor.proximity,301.393,2024-09-29T22:57:02.742Z
sensor.proximity,305.772,2024-09-29T22:57:04.844Z
sensor.proximity,306.961,2024-09-29T22:57:06.911Z
sensor.proximity,307.244,2024-09-29T22:57:09.005Z
sensor.proximity,307.225,2024-09-29T22:57:11.106Z
sensor.proximity,303.530,2024-09-29T22:57:13.159Z
sensor.proximity,292.834,2024-09-29T22:57:14.487Z
sensor.proximity,260.812,2024-09-29T22:57:16.583Z
sensor.proximity,252.970,2024-09-29T22:57:18.645Z
sensor.proximity,254.226,2024-09-29T22:57:20.737Z
sensor.proximity,255.981,2024-09-29T22:57:22.836Z
sensor.proximity,255.979,2024-09-29T22:57:24.905Z
sensor.proximity,253.030,2024-09-29T22:57:26.991Z
sensor.proximity,256.262,2024-09-29T22:57:29.043Z
sensor.proximity,255.686,2024-09-29T22:57:31.164Z
sensor.proximity,257.909,2024-09-29T22:57:33.230Z
sensor.proximity,255.542,2024-09-29T22:57:35.306Z
sensor.proximity,255.449,2024-09-29T22:57:37.525Z
sensor.proximity,256.133,2024-09-29T22:57:39.455Z
sensor.proximity,259.096,2024-09-29T22:57:41.552Z
sensor.proximity,258.549,2024-09-29T22:57:43.642Z
sensor.proximity,259.046,2024-09-29T22:57:45.719Z
sensor.proximity,257.955,2024-09-29T22:57:47.824Z
sensor.proximity,259.630,2024-09-29T22:57:49.881Z
sensor.proximity,256.639,2024-09-29T22:57:51.990Z
sensor.proximity,256.215,2024-09-29T22:57:54.051Z
sensor.proximity,255.628,2024-09-29T22:57:56.134Z
sensor.proximity,253.812,2024-09-29T22:57:58.257Z
sensor.proximity,255.468,2024-09-29T22:58:00.323Z
sensor.proximity,255.240,2024-09-29T22:58:02.424Z
sensor.proximity,253.361,2024-09-29T22:58:04.511Z
sensor.proximity,255.017,2024-09-29T22:58:06.619Z
sensor.proximity,253.968,2024-09-29T22:58:08.724Z
sensor.proximity,254.938,2024-09-29T22:58:10.785Z
sensor.proximity,254.735,2024-09-29T22:58:12.892Z
sensor.proximity,256.427,2024-09-29T22:58:14.967Z
sensor.proximity,255.439,2024-09-29T22:58:17.066Z
sensor.proximity,255.158,2024-09-29T22:58:19.164Z
sensor.proximity,255.644,2024-09-29T22:58:21.247Z
sensor.proximity,254.398,2024-09-29T22:58:23.767Z
sensor.proximity,256.204,2024-09-29T22:58:25.863Z
sensor.proximity,256.958,2024-09-29T22:58:27.937Z
sensor.proximity,257.611,2024-09-29T22:58:30.024Z
sensor.proximity,253.191,2024-09-29T22:58:32.094Z
sensor.proximity,256.926,2024-09-29T22:58:34.197Z
sensor.proximity,256.709,2024-09-29T22:58:36.294Z
sensor.proximity,257.162,2024-09-29T22:58:38.360Z
sensor.proximity,257.115,2024-09-29T22:58:40.463Z
sensor.proximity,259.246,2024-09-29T22:58:42.531Z
sensor.proximity,261.274,2024-09-29T22:58:44.620Z
sensor.proximity,260.146,2024-09-29T22:58:46.707Z
sensor.proximity,265.337,2024-09-29T22:58:48.782Z
sensor.proximity,265.007,2024-09-29T22:58:50.885Z
sensor.proximity,269.498,2024-09-29T22:58:52.945Z
sensor.proximity,269.453,2024-09-29T22:58:55.052Z
sensor.proximity,263.399,2024-09-29T22:58:57.135Z
sensor.proximity,259.589,2024-09-29T22:58:59.226Z
sensor.proximity,259.094,2024-09-29T22:59:01.338Z
sensor.proximity,258.470,2024-09-29T22:59:03.411Z
sensor.proximity,258.788,2024-09-29T22:59:05.526Z
sensor.proximity,258.527,2024-09-29T22:59:07.600Z
sensor.proximity,261.238,2024-09-29T22:59:09.689Z
sensor.proximity,259.700,2024-09-29T22:59:11.787Z
sensor.proximity,259.359,2024-09-29T22:59:13.846Z
sensor.proximity,259.102,2024-09-29T22:59:15.947Z
sensor.proximity,260.191,2024-09-29T22:59:18.026Z
sensor.proximity,258.730,2024-09-29T22:59:20.112Z
sensor.proximity,262.607,2024-09-29T22:59:22.207Z
sensor.proximity,261.160,2024-09-29T22:59:24.275Z
sensor.proximity,260.418,2024-09-29T22:59:26.379Z
sensor.proximity,258.025,2024-09-29T22:59:28.454Z
sensor.proximity,258.630,2024-09-29T22:59:30.540Z
sensor.proximity,260.848,2024-09-29T22:59:32.643Z
sensor.proximity,263.996,2024-09-29T22:59:34.708Z
sensor.proximity,260.013,2024-09-29T22:59:36.814Z
sensor.proximity,260.648,2024-09-29T22:59:38.880Z
sensor.proximity,256.317,2024-09-29T22:59:40.973Z
sensor.proximity,257.146,2024-09-29T22:59:43.072Z
sensor.proximity,257.041,2024-09-29T22:59:45.133Z
sensor.proximity,259.687,2024-09-29T22:59:47.247Z
sensor.proximity,260.546,2024-09-29T22:59:49.324Z
sensor.proximity,258.831,2024-09-29T22:59:51.417Z
sensor.proximity,257.332,2024-09-29T22:59:53.515Z
sensor.proximity,259.176,2024-09-29T22:59:55.590Z
sensor.proximity,257.974,2024-09-29T22:59:57.689Z
sensor.proximity,258.232,2024-09-29T22:59:59.753Z
sensor.proximity,255.740,2024-09-29T23:00:01.850Z
sensor.proximity,255.064,2024-09-29T23:00:03.950Z
sensor.proximity,254.822,2024-09-29T23:00:06.012Z
sensor.proximity,255.287,2024-09-29T23:00:08.110Z
sensor.proximity,256.204,2024-09-29T23:00:10.175Z
sensor.proximity,258.408,2024-09-29T23:00:12.281Z
sensor.proximity,259.628,2024-09-29T23:00:14.380Z
sensor.proximity,262.332,2024-09-29T23:00:16.449Z
sensor.proximity,262.602,2024-09-29T23:00:18.546Z
sensor.proximity,261.075,2024-09-29T23:00:20.601Z
sensor.proximity,262.665,2024-09-29T23:00:22.711Z
sensor.proximity,258.061,2024-09-29T23:00:24.830Z
sensor.proximity,259.877,2024-09-29T23:00:26.923Z
sensor.proximity,261.173,2024-09-29T23:00:29.022Z
sensor.proximity,261.596,2024-09-29T23:00:31.075Z
sensor.proximity,263.514,2024-09-29T23:00:33.175Z
sensor.proximity,264.445,2024-09-29T23:00:35.243Z
sensor.proximity,262.286,2024-09-29T23:00:37.338Z
sensor.proximity,260.845,2024-09-29T23:00:39.430Z
sensor.proximity,263.822,2024-09-29T23:00:41.486Z
sensor.proximity,261.952,2024-09-29T23:00:43.587Z
sensor.proximity,261.781,2024-09-29T23:00:45.664Z
sensor.proximity,261.702,2024-09-29T23:00:47.734Z
sensor.proximity,265.364,2024-09-29T23:00:49.832Z
sensor.proximity,262.451,2024-09-29T23:00:51.878Z
sensor.proximity,262.899,2024-09-29T23:00:53.978Z
sensor.proximity,262.308,2024-09-29T23:00:56.083Z
sensor.proximity,264.602,2024-09-29T23:00:58.135Z
sensor.proximity,262.159,2024-09-29T23:01:00.235Z
sensor.proximity,260.994,2024-09-29T23:01:02.293Z
sensor.proximity,260.094,2024-09-29T23:01:04.383Z
sensor.proximity,258.196,2024-09-29T23:01:06.490Z
sensor.proximity,257.225,2024-09-29T23:01:08.555Z
sensor.proximity,259.858,2024-09-29T23:01:10.651Z
sensor.proximity,257.020,2024-09-29T23:01:12.720Z
sensor.proximity,258.640,2024-09-29T23:01:14.822Z
sensor.proximity,258.650,2024-09-29T23:01:16.906Z
sensor.proximity,257.888,2024-09-29T23:01:18.962Z
sensor.proximity,258.886,2024-09-29T23:01:21.048Z
sensor.proximity,259.461,2024-09-29T23:01:23.116Z
sensor.proximity,259.552,2024-09-29T23:01:25.177Z
sensor.proximity,262.208,2024-09-29T23:01:27.297Z
sensor.proximity,257.755,2024-09-29T23:01:29.344Z
sensor.proximity,256.692,2024-09-29T23:01:31.434Z
sensor.proximity,256.904,2024-09-29T23:01:33.500Z
sensor.proximity,257.128,2024-09-29T23:01:35.580Z
sensor.proximity,257.976,2024-09-29T23:01:37.805Z
sensor.proximity,259.128,2024-09-29T23:01:39.717Z
sensor.proximity,255.693,2024-09-29T23:01:41.819Z
sensor.proximity,259.055,2024-09-29T23:01:43.895Z
sensor.proximity,259.310,2024-09-29T23:01:45.976Z
sensor.proximity,258.825,2024-09-29T23:01:50.130Z
sensor.proximity,261.932,2024-09-29T23:01:52.216Z
sensor.proximity,263.080,2024-09-29T23:01:54.310Z
sensor.proximity,261.854,2024-09-29T23:01:56.377Z
sensor.proximity,263.253,2024-09-29T23:01:58.486Z
sensor.proximity,260.818,2024-09-29T23:02:00.550Z
sensor.proximity,262.176,2024-09-29T23:02:02.650Z
sensor.proximity,258.702,2024-09-29T23:02:04.725Z
sensor.proximity,262.969,2024-09-29T23:02:06.830Z
sensor.proximity,257.881,2024-09-29T23:02:08.920Z
sensor.proximity,257.587,2024-09-29T23:02:10.975Z
sensor.proximity,257.800,2024-09-29T23:02:13.075Z
sensor.proximity,256.023,2024-09-29T23:02:15.165Z
sensor.proximity,255.530,2024-09-29T23:02:17.234Z
sensor.proximity,256.163,2024-09-29T23:02:19.335Z
sensor.proximity,256.631,2024-09-29T23:02:21.396Z
sensor.proximity,256.088,2024-09-29T23:02:23.625Z
sensor.proximity,255.975,2024-09-29T23:02:25.692Z
sensor.proximity,253.046,2024-09-29T23:02:27.788Z
sensor.proximity,254.544,2024-09-29T23:02:29.876Z
sensor.proximity,258.588,2024-09-29T23:02:31.948Z
sensor.proximity,293.344,2024-09-29T23:02:33.092Z
sensor.proximity,290.973,2024-09-29T23:02:34.092Z
sensor.proximity,303.444,2024-09-29T23:02:36.153Z
sensor.proximity,305.791,2024-09-29T23:02:38.256Z
sensor.proximity,307.156,2024-09-29T23:02:40.324Z
sensor.proximity,307.001,2024-09-29T23:02:42.425Z
sensor.proximity,307.151,2024-09-29T23:02:44.526Z
sensor.proximity,303.714,2024-09-29T23:02:46.597Z
sensor.proximity,293.592,2024-09-29T23:02:48.508Z
sensor.proximity,260.628,2024-09-29T23:02:50.609Z
sensor.proximity,252.678,2024-09-29T23:02:52.672Z
sensor.proximity,253.428,2024-09-29T23:02:54.770Z
sensor.proximity,256.263,2024-09-29T23:02:56.842Z
sensor.proximity,255.640,2024-09-29T23:02:58.948Z
sensor.proximity,254.910,2024-09-29T23:03:01.047Z
sensor.proximity,253.723,2024-09-29T23:03:03.108Z
sensor.proximity,255.770,2024-09-29T23:03:05.212Z
sensor.proximity,256.114,2024-09-29T23:03:07.275Z
sensor.proximity,257.828,2024-09-29T23:03:09.361Z
sensor.proximity,255.696,2024-09-29T23:03:11.466Z
sensor.proximity,255.244,2024-09-29T23:03:13.530Z
sensor.proximity,256.163,2024-09-29T23:03:15.632Z
sensor.proximity,257.514,2024-09-29T23:03:17.694Z
sensor.proximity,259.490,2024-09-29T23:03:19.778Z
sensor.proximity,257.588,2024-09-29T23:03:21.885Z
sensor.proximity,260.323,2024-09-29T23:03:23.952Z
sensor.proximity,256.882,2024-09-29T23:03:26.044Z
sensor.proximity,259.973,2024-09-29T23:03:28.116Z
sensor.proximity,256.473,2024-09-29T23:03:30.208Z
sensor.proximity,256.381,2024-09-29T23:03:32.307Z
sensor.proximity,255.673,2024-09-29T23:03:34.371Z
sensor.proximity,253.999,2024-09-29T23:03:36.456Z
sensor.proximity,255.644,2024-09-29T23:03:38.536Z
sensor.proximity,254.574,2024-09-29T23:03:40.635Z
sensor.proximity,255.098,2024-09-29T23:03:42.735Z
sensor.proximity,253.129,2024-09-29T23:03:44.784Z
sensor.proximity,255.133,2024-09-29T23:03:46.885Z
sensor.proximity,253.846,2024-09-29T23:03:48.974Z
sensor.proximity,254.879,2024-09-29T23:03:51.058Z
sensor.proximity,254.990,2024-09-29T23:03:53.163Z
sensor.proximity,256.290,2024-09-29T23:03:55.219Z
sensor.proximity,255.114,2024-09-29T23:03:57.324Z
sensor.proximity,255.668,2024-09-29T23:03:59.401Z
sensor.proximity,254.531,2024-09-29T23:04:01.479Z
sensor.proximity,255.672,2024-09-29T23:04:03.582Z
sensor.proximity,254.766,2024-09-29T23:04:05.635Z
sensor.proximity,256.208,2024-09-29T23:04:07.736Z
sensor.proximity,256.854,2024-09-29T23:04:09.823Z
sensor.proximity,257.930,2024-09-29T23:04:11.895Z
sensor.proximity,252.144,2024-09-29T23:04:13.972Z
sensor.proximity,257.693,2024-09-29T23:04:16.031Z
sensor.proximity,255.911,2024-09-29T23:04:18.134Z
sensor.proximity,257.185,2024-09-29T23:04:20.200Z
sensor.proximity,257.123,2024-09-29T23:04:22.291Z
sensor.proximity,257.736,2024-09-29T23:04:24.591Z
sensor.proximity,258.692,2024-09-29T23:04:26.688Z
sensor.proximity,261.739,2024-09-29T23:04:28.771Z
sensor.proximity,260.949,2024-09-29T23:04:30.854Z
sensor.proximity,264.673,2024-09-29T23:04:32.962Z
sensor.proximity,265.946,2024-09-29T23:04:35.020Z
sensor.proximity,269.693,2024-09-29T23:04:37.116Z
sensor.proximity,267.520,2024-09-29T23:04:39.190Z
sensor.proximity,262.514,2024-09-29T23:04:41.283Z
sensor.proximity,258.062,2024-09-29T23:04:43.384Z
sensor.proximity,258.224,2024-09-29T23:04:45.442Z
sensor.proximity,258.179,2024-09-29T23:04:47.541Z
sensor.proximity,258.824,2024-09-29T23:04:49.614Z
sensor.proximity,259.501,2024-09-29T23:04:51.711Z
sensor.proximity,260.388,2024-09-29T23:04:53.808Z
sensor.proximity,258.886,2024-09-29T23:04:55.876Z
sensor.proximity,259.131,2024-09-29T23:04:57.971Z
sensor.proximity,260.019,2024-09-29T23:05:00.042Z
sensor.proximity,259.538,2024-09-29T23:05:02.147Z
sensor.proximity,261.988,2024-09-29T23:05:04.233Z
sensor.proximity,260.402,2024-09-29T23:05:06.290Z
sensor.proximity,259.096,2024-09-29T23:05:08.386Z
sensor.proximity,257.576,2024-09-29T23:05:10.455Z
sensor.proximity,259.862,2024-09-29T23:05:12.550Z
sensor.proximity,263.825,2024-09-29T23:05:14.656Z
sensor.proximity,260.249,2024-09-29T23:05:16.717Z
sensor.proximity,260.435,2024-09-29T23:05:18.822Z
sensor.proximity,256.327,2024-09-29T23:05:20.883Z
sensor.proximity,257.119,2024-09-29T23:05:22.983Z
sensor.proximity,257.741,2024-09-29T23:05:25.081Z
sensor.proximity,260.483,2024-09-29T23:05:27.151Z
sensor.proximity,259.648,2024-09-29T23:05:29.243Z
sensor.proximity,257.652,2024-09-29T23:05:31.307Z
sensor.proximity,258.409,2024-09-29T23:05:33.404Z
sensor.proximity,258.261,2024-09-29T23:05:35.497Z
sensor.proximity,257.889,2024-09-29T23:05:37.664Z
sensor.proximity,255.548,2024-09-29T23:05:39.633Z
sensor.proximity,254.959,2024-09-29T23:05:41.705Z
sensor.proximity,254.554,2024-09-29T23:05:43.786Z
sensor.proximity,255.771,2024-09-29T23:05:45.910Z
sensor.proximity,256.574,2024-09-29T23:05:47.961Z
sensor.proximity,258.784,2024-09-29T23:05:50.065Z
sensor.proximity,261.725,2024-09-29T23:05:52.144Z
sensor.proximity,263.186,2024-09-29T23:05:54.241Z
sensor.proximity,260.963,2024-09-29T23:05:56.331Z
sensor.proximity,262.269,2024-09-29T23:05:58.382Z
sensor.proximity,257.717,2024-09-29T23:06:00.490Z
sensor.proximity,260.202,2024-09-29T23:06:02.570Z
sensor.proximity,261.315,2024-09-29T23:06:04.686Z
sensor.proximity,261.825,2024-09-29T23:06:06.758Z
sensor.proximity,264.412,2024-09-29T23:06:08.819Z
sensor.proximity,263.283,2024-09-29T23:06:10.927Z
sensor.proximity,260.182,2024-09-29T23:06:12.991Z
sensor.proximity,263.757,2024-09-29T23:06:15.095Z
sensor.proximity,261.449,2024-09-29T23:06:17.191Z
sensor.proximity,261.433,2024-09-29T23:06:19.276Z
sensor.proximity,262.633,2024-09-29T23:06:21.370Z
